DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
04/23/2025,22:00,HI_LONE_ALL, 73.77,N
04/23/2025,22:00,HLSES_UNIT3, 42.81,N
04/23/2025,22:00,HLSES_UNIT4, 42.81,N
04/23/2025,22:00,HLSES_UNIT5, 42.81,N
04/23/2025,22:00,HLY_RN, 46.74,N
04/23/2025,22:00,HMNG_ESS_RN, 40.56,N
04/23/2025,22:00,HOLCOMB_RN1, 52.02,N
04/23/2025,22:00,HOLSTEIN_ALL, 53.07,N
04/23/2025,22:00,HOL_ALL, 47.53,N
04/23/2025,22:00,HOPKNSLR_ALL, 42.12,N
04/23/2025,22:00,HORSCR_RN, 81.47,N
04/23/2025,22:00,HORSECRK_RN, 32.16,N
04/23/2025,22:00,HOUSEMTN_RN, 83.06,N
04/23/2025,22:00,HOVEY_GEN, 83.31,N
04/23/2025,22:00,HRBESS_BESS, 83.29,N
04/23/2025,22:00,HRFDWIND_ALL, 21.29,N
04/23/2025,22:00,HRNT_SLR_RN, 21.03,N
04/23/2025,22:00,HRZN_SLR_UN1, 62.85,N
04/23/2025,22:00,HV_BESS1_RN, 46.71,N
04/23/2025,22:00,HWF_HWFG1, 44.64,N
04/23/2025,22:00,HYDR_ESS_RN, 78.47,N
04/23/2025,22:00,H_HOLLO_WND1, 53.33,N
04/23/2025,22:00,IMP_RN1, 42.08,N
04/23/2025,22:00,INDNENR_1_RN, 80.74,N
04/23/2025,22:00,INDNENR_2_RN, 80.8,N
04/23/2025,22:00,INDNNWP_RN, 80.95,N
04/23/2025,22:00,IND_INADALE1, 48.38,N
04/23/2025,22:00,INGLCOSW_CC1, 39.07,N
04/23/2025,22:00,INGLCOSW_STG, 39.07,N
04/23/2025,22:00,INGLCOS_CTG1, 39.07,N
04/23/2025,22:00,INGLCOS_CTG2, 39.07,N
04/23/2025,22:00,INGLCO_PUN1, 39.07,N
04/23/2025,22:00,INGLCO_PUN2, 39.07,N
04/23/2025,22:00,INGLCO_PUN3, 39.07,N
04/23/2025,22:00,INKS_INKS_G1, 51.22,N
04/23/2025,22:00,INRT_W_ALL, 32.93,N
04/23/2025,22:00,JACKCNTY_CC1, 42.12,N
04/23/2025,22:00,JACKCNTY_CT1, 42.12,N
04/23/2025,22:00,JACKCNTY_CT2, 42.12,N
04/23/2025,22:00,JACKCNTY_STG, 42.12,N
04/23/2025,22:00,JADE_SLR_ALL, 22.16,N
04/23/2025,22:00,JAD_RN, 46.74,N
04/23/2025,22:00,JAG_SLR_RN, 45.13,N
04/23/2025,22:00,JAR_RN, 47.11,N
04/23/2025,22:00,JAY_RN_1, 47.21,N
04/23/2025,22:00,JCKCNTY2_CC1, 40.38,N
04/23/2025,22:00,JCKCNTY2_CT3, 40.38,N
04/23/2025,22:00,JCKCNTY2_CT4, 40.38,N
04/23/2025,22:00,JCKCNTY2_ST2, 40.38,N
04/23/2025,22:00,JC_BAT_RN, 51.51,N
04/23/2025,22:00,JDKNS_RN, 84.71,N
04/23/2025,22:00,JKLP_SLR_RN, 38.99,N
04/23/2025,22:00,JUNCTION_RN, 54.52,N
04/23/2025,22:00,JUNG_SLR_RN, 47.26,N
04/23/2025,22:00,JUNORTH_RN, 54.46,N
04/23/2025,22:00,JUNO_ALL, 16.01,N
04/23/2025,22:00,KARAKAW1_1, 41.23,N
04/23/2025,22:00,KARAKAW2_1, 41.23,N
04/23/2025,22:00,KEECHI_U1, 42.12,N
04/23/2025,22:00,KELAMSL_U1, 43.41,N
04/23/2025,22:00,KEO_KEO_SM1, 81.48,N
04/23/2025,22:00,KINGE_ALL, 80.99,N
04/23/2025,22:00,KINGW_ALL, 81.29,N
04/23/2025,22:00,KMCHI_CC1, 42,N
04/23/2025,22:00,KMCHI_CC2, 42,N
04/23/2025,22:00,LACASAWD_RN, 50.52,N
04/23/2025,22:00,LACY_CRK_ALL, 60.07,N
04/23/2025,22:00,LAMESASLR_G, 172.84,N
04/23/2025,22:00,LAPETUS_U1, 99.23,N
04/23/2025,22:00,LARDVFTN_G4, 2.56,N
04/23/2025,22:00,LARDVFTN_G5, 2.56,N
04/23/2025,22:00,LASSO_GEN, 83.06,N
04/23/2025,22:00,LAUR_BESS_RN, 21.4,N
04/23/2025,22:00,LBRA_BES1, 50.22,N
04/23/2025,22:00,LEG_LEG_G1, 45,N
04/23/2025,22:00,LEG_LEG_G2, 45,N
04/23/2025,22:00,LEONLCPCT1_2, 52,N
04/23/2025,22:00,LEONLCPCT3_4, 52,N
04/23/2025,22:00,LFSTH_RN, 43.47,N
04/23/2025,22:00,LGDRAW_S_ALL, 16.01,N
04/23/2025,22:00,LGD_LANGFORD, 61.41,N
04/23/2025,22:00,LGE_CC1, 39.07,N
04/23/2025,22:00,LGE_LGE_GT1, 39.07,N
04/23/2025,22:00,LGE_LGE_GT2, 39.07,N
04/23/2025,22:00,LGE_LGE_STG, 39.07,N
04/23/2025,22:00,LGW_UNIT_ALL, 49.76,N
04/23/2025,22:00,LHM_CVC_G4, 46.74,N
04/23/2025,22:00,LHM_PUN1, 46.74,N
04/23/2025,22:00,LHM_PUN2, 46.74,N
04/23/2025,22:00,LHORN_N_U1_2, 23.1,N
04/23/2025,22:00,LHSES_UNIT1, 42.23,N
04/23/2025,22:00,LHSES_UNIT2, 42.23,N
04/23/2025,22:00,LIGSW_RN, 42.77,N
04/23/2025,22:00,LIG_RN, 46.73,N
04/23/2025,22:00,LILY_RN, 43.22,N
04/23/2025,22:00,LMAJADAS_ALL, 22.67,N
04/23/2025,22:00,LMO_ESR_RN, 45.97,N
04/23/2025,22:00,LNCRK_ALL, 45.83,N
04/23/2025,22:00,LONESTAR_RN, 87.57,N
04/23/2025,22:00,LONEWOLF_ALL, 59.08,N
04/23/2025,22:00,LON_RN1, 47.19,N
04/23/2025,22:00,LOSTPI_CC1, 48.84,N
04/23/2025,22:00,LOS_LOSTPGT1, 48.84,N
04/23/2025,22:00,LOS_LOSTPGT2, 48.84,N
04/23/2025,22:00,LOS_LOSTPST1, 48.84,N
04/23/2025,22:00,LOWR_ESS_RN, 15.65,N
04/23/2025,22:00,LPCCS_CC1, 42.06,N
04/23/2025,22:00,LPCCS_CC2, 42.06,N
04/23/2025,22:00,LPCCS_CT11, 42.06,N
04/23/2025,22:00,LPCCS_CT12, 42.06,N
04/23/2025,22:00,LPCCS_CT21, 42.06,N
04/23/2025,22:00,LPCCS_CT22, 42.06,N
04/23/2025,22:00,LPCCS_UNIT1, 42.06,N
04/23/2025,22:00,LPCCS_UNIT2, 42.06,N
04/23/2025,22:00,LV1A_LV1B, 22.52,N
04/23/2025,22:00,LV3_RN, -8.6,N
04/23/2025,22:00,LV3_UNIT1, -9.26,N
04/23/2025,22:00,LV4_UNIT_1, -9.26,N
04/23/2025,22:00,LV5_UNIT1, 16.33,N
04/23/2025,22:00,LZ_AEN, 49.22,N
04/23/2025,22:00,LZ_CPS, 51.41,N
04/23/2025,22:00,LZ_HOUSTON, 46.9,N
04/23/2025,22:00,LZ_LCRA, 50.49,N
04/23/2025,22:00,LZ_NORTH, 43.54,N
04/23/2025,22:00,LZ_RAYBN, 42.52,N
04/23/2025,22:00,LZ_SOUTH, 41.92,N
04/23/2025,22:00,LZ_WEST, 82,N
04/23/2025,22:00,L_FRE_ESR_RN, 20.92,N
04/23/2025,22:00,MADERO_RN, 16.26,N
04/23/2025,22:00,MAG_RN, 47.42,N
04/23/2025,22:00,MAINLAND_RN, 47,N
04/23/2025,22:00,MAND_SLR_RN, 46.73,N
04/23/2025,22:00,MARBFA, 51.45,N
04/23/2025,22:00,MARIAH_ALL, 21.29,N
04/23/2025,22:00,MAR_MARSFOG1, 49.29,N
04/23/2025,22:00,MAR_MARSFOG2, 49.29,N
04/23/2025,22:00,MAR_MARSFOG3, 49.29,N
04/23/2025,22:00,MASSENGL_CC1, 1.24,N
04/23/2025,22:00,MASSENGL_G6, 14.05,N
04/23/2025,22:00,MASSENGL_G7, 14.05,N
04/23/2025,22:00,MASSENGL_G8, -10.9,N
04/23/2025,22:00,MAVCRK_W_ALL, 54.27,N
04/23/2025,22:00,MCDLD_FCSBW1, 89.71,N
04/23/2025,22:00,MCLNSLR_RN, 71.64,N
04/23/2025,22:00,MCSES_UNIT6, 42.93,N
04/23/2025,22:00,MCSES_UNIT7, 42.93,N
04/23/2025,22:00,MCSES_UNIT8, 42.93,N
04/23/2025,22:00,MDANP_CT1_2, 43.3,N
04/23/2025,22:00,MDANP_CT3_4, 43.34,N
04/23/2025,22:00,MDANP_CT5_6, 43.3,N
04/23/2025,22:00,MEDILA_RN, 53.13,N
04/23/2025,22:00,MERCURY_ALL, 44.02,N
04/23/2025,22:00,MESQCRK_ALL, 16.01,N
04/23/2025,22:00,MESTENO_RN, -9.26,N
04/23/2025,22:00,MGSES_CT123, 64.45,N
04/23/2025,22:00,MGSES_CT456, 64.45,N
04/23/2025,22:00,MIAM1_G1_G2, 24.38,N
04/23/2025,22:00,MIDWY_RN, 90.86,N
04/23/2025,22:00,MILTON_RN, 51.45,N
04/23/2025,22:00,MIL_MILG1_2, 46.06,N
04/23/2025,22:00,MIL_MILG345, 46.06,N
04/23/2025,22:00,MIRAGE_G1, 46.86,N
04/23/2025,22:00,MIRASOLE_GEN, -7.63,N
04/23/2025,22:00,MISAE_GEN_RN, 27.1,N
04/23/2025,22:00,MLSES_UNIT1, 43.19,N
04/23/2025,22:00,MLSES_UNIT2, 43.19,N
04/23/2025,22:00,MLSES_UNIT3, 43.19,N
04/23/2025,22:00,MNWL_BESS_RN, 44.93,N
04/23/2025,22:00,MONT_WND_RN, 29.96,N
04/23/2025,22:00,MOORE_FL_RN, 16.18,N
04/23/2025,22:00,MOZART_WIND1, 58.12,N
04/23/2025,22:00,MRKM_SLR_RN, 46.53,N
04/23/2025,22:00,MROW_SLR_RN, 62.85,N
04/23/2025,22:00,MUENSTER_RN, 40.49,N
04/23/2025,22:00,MUSTNGCK_ALL, 47.88,N
04/23/2025,22:00,MU_RN, 47.06,N
04/23/2025,22:00,MV_VALV4_RN, 15.65,N
04/23/2025,22:00,MWEC_G1, 46.51,N
04/23/2025,22:00,MYRY_BES2_RN, 16.24,N
04/23/2025,22:00,MYRY_ESR_RN, 16.24,N
04/23/2025,22:00,MYR_ALL, 47.25,N
04/23/2025,22:00,NACPW_UNIT1, 43.36,N
04/23/2025,22:00,NBOHR_RN, 61.72,N
04/23/2025,22:00,NCARBIDEG8, 50.5,N
04/23/2025,22:00,NCARBIDE_1_7, 50.5,N
04/23/2025,22:00,NCARBID_PUN1, 50.5,N
04/23/2025,22:00,NCARBID_PUN2, 50.5,N
04/23/2025,22:00,NCO_RN, 47.24,N
04/23/2025,22:00,NEBULA_RN, 22.87,N
04/23/2025,22:00,NEDIN_CC1, 15.41,N
04/23/2025,22:00,NED_NEDIN_G1, 15.41,N
04/23/2025,22:00,NED_NEDIN_G2, 15.41,N
04/23/2025,22:00,NED_NEDIN_G3, 15.41,N
04/23/2025,22:00,NF_BRP_RN, 49.93,N
04/23/2025,22:00,NOBLESLR_ALL, 40.56,N
04/23/2025,22:00,NOVA1SLR_ALL, 22.71,N
04/23/2025,22:00,NOVA2S_UNIT1, 22.71,N
04/23/2025,22:00,NUECES_B_CC1, 37.54,N
04/23/2025,22:00,NUE_NUECESG7, 37.58,N
04/23/2025,22:00,NUE_NUECESG8, 37.5,N
04/23/2025,22:00,NUE_NUECESG9, 37.5,N
04/23/2025,22:00,NWF_NWF1, 92.61,N
04/23/2025,22:00,N_AL_BESS_RN, 15.72,N
04/23/2025,22:00,N_MRD_ESR_RN, 20.19,N
04/23/2025,22:00,OBERON_U1, 90.94,N
04/23/2025,22:00,ODESW_RN, 99.09,N
04/23/2025,22:00,OECCS_1, 85.9,N
04/23/2025,22:00,OECCS_2, 85.9,N
04/23/2025,22:00,OECCS_CC1, 85.9,N
04/23/2025,22:00,OECCS_CC2, 85.9,N
04/23/2025,22:00,OGSES_1, 46.13,N
04/23/2025,22:00,OGSES_2, 46.13,N
04/23/2025,22:00,OGS_SLR_RN, 51.57,N
04/23/2025,22:00,OLIN_OLING_1, 42.39,N
04/23/2025,22:00,OLIN_OLING_2, 42.39,N
04/23/2025,22:00,OLIN_OLING_3, 42.39,N
04/23/2025,22:00,OLIN_OLING_4, 42.39,N
04/23/2025,22:00,OLNEYTN_AGR1, 35.53,N
04/23/2025,22:00,OLNEYTN_RN, 35.53,N
04/23/2025,22:00,ORIANA_RN, 47.78,N
04/23/2025,22:00,OR_BESS_RN, 47.21,N
04/23/2025,22:00,OUTP_SLR_RN, -18.4,N
04/23/2025,22:00,OWF_OWF, 79.88,N
04/23/2025,22:00,OXY_OXY_CCG1, 37.45,N
04/23/2025,22:00,OXY_PUN1, 37.45,N
04/23/2025,22:00,OXY_PUN2, 37.45,N
04/23/2025,22:00,PAD1_ESS_RN, 51.39,N
04/23/2025,22:00,PALACIOS_RN, 49.79,N
04/23/2025,22:00,PALE_ESS_EN, 12.19,N
04/23/2025,22:00,PALMVIEW_RN, 16.18,N
04/23/2025,22:00,PALMWI_UNIT1, 22.01,N
04/23/2025,22:00,PANDA_S_CC1, 42.03,N
04/23/2025,22:00,PANDA_S_CT1, 42.03,N
04/23/2025,22:00,PANDA_S_CT2, 42.03,N
04/23/2025,22:00,PANDA_S_ST1, 42.03,N
04/23/2025,22:00,PANDA_T1_CC1, 47.31,N
04/23/2025,22:00,PANDA_T1_CT1, 47.31,N
04/23/2025,22:00,PANDA_T1_CT2, 47.31,N
04/23/2025,22:00,PANDA_T1_ST1, 47.31,N
04/23/2025,22:00,PANDA_T2_CC1, 47.31,N
04/23/2025,22:00,PANDA_T2_CT1, 47.31,N
04/23/2025,22:00,PANDA_T2_CT2, 47.31,N
04/23/2025,22:00,PANDA_T2_ST1, 47.31,N
04/23/2025,22:00,PAP1_PAP1, 38.53,N
04/23/2025,22:00,PAR_RN, 46.65,N
04/23/2025,22:00,PAULN_RN, 43.43,N
04/23/2025,22:00,PAVLOV_BT_RN, 47.77,N
04/23/2025,22:00,PAVO_ESS_ALL, 81.48,N
04/23/2025,22:00,PB2SES_CT1, 88.28,N
04/23/2025,22:00,PB2SES_CT2, 88.28,N
04/23/2025,22:00,PB2SES_CT3, 88.28,N
04/23/2025,22:00,PB2SES_CT4, 88.28,N
04/23/2025,22:00,PB2SES_CT5, 88.28,N
04/23/2025,22:00,PCT_RN, 47.68,N
04/23/2025,22:00,PC_NORTH_1, 67.96,N
04/23/2025,22:00,PC_SOUTH_ALL, 67.96,N
04/23/2025,22:00,PEARSALL_RN, 62.85,N
04/23/2025,22:00,PEARSA_1_24, 62.85,N
04/23/2025,22:00,PENA_ALL, 16.84,N
04/23/2025,22:00,PERE_SLR_RN, 40.76,N
04/23/2025,22:00,PEY_RN, 47.68,N
04/23/2025,22:00,PH1_UNIT1_2, 23.87,N
04/23/2025,22:00,PH2_U1_U2, 23.87,N
04/23/2025,22:00,PHILLWND_ALL, 45.4,N
04/23/2025,22:00,PHOEBE_ALL, 90.39,N
04/23/2025,22:00,PHOENIX_RN, 42.16,N
04/23/2025,22:00,PHO_ALL, 47.42,N
04/23/2025,22:00,PIONR_DJ_RN, 84.78,N
04/23/2025,22:00,PIRATE_RN, 43.19,N
04/23/2025,22:00,PISG_RN_ALL, 44.42,N
04/23/2025,22:00,PITSDD_UNIT1, 45.87,N
04/23/2025,22:00,PLATINUM_RN, 42,N
04/23/2025,22:00,PLN_ALL, 47.66,N
04/23/2025,22:00,PNPI_GT2_RN, 47.02,N
04/23/2025,22:00,PORTSL_UNIT1, 40.52,N
04/23/2025,22:00,POTEETS_RN, 55.67,N
04/23/2025,22:00,POTSVIL_RN, 53.9,N
04/23/2025,22:00,PRCRK_RN, 44.6,N
04/23/2025,22:00,PRID_RN, 50.63,N
04/23/2025,22:00,PROSPERO_ALL, 93.32,N
04/23/2025,22:00,PRO_RN, 46.95,N
04/23/2025,22:00,PRSPERO2_ALL, 93.32,N
04/23/2025,22:00,PR_PR_ALL, 46.78,N
04/23/2025,22:00,PSA_CC1, 46.74,N
04/23/2025,22:00,PSA_PSA_G1, 46.75,N
04/23/2025,22:00,PSA_PSA_G2, 46.75,N
04/23/2025,22:00,PSA_PSA_G3, 46.75,N
04/23/2025,22:00,PSA_PSA_G4, 46.75,N
04/23/2025,22:00,PSA_PSA_G5, 46.74,N
04/23/2025,22:00,PSA_PSA_G6, 46.74,N
04/23/2025,22:00,PSA_PSA_G7, 46.74,N
04/23/2025,22:00,PSA_PUN1, 46.74,N
04/23/2025,22:00,PSA_PUN2, 46.74,N
04/23/2025,22:00,PSA_PUN3, 46.75,N
04/23/2025,22:00,PSA_PUN4, 46.75,N
04/23/2025,22:00,PSA_PUN5, 46.74,N
04/23/2025,22:00,PSG_CC1, 46.79,N
04/23/2025,22:00,PSG_PSG_GT2, 46.79,N
04/23/2025,22:00,PSG_PSG_GT3, 46.79,N
04/23/2025,22:00,PSG_PSG_ST1, 46.79,N
04/23/2025,22:00,PTLBES_BESS1, 49.55,N
04/23/2025,22:00,PYR_PYRON1, 48.38,N
04/23/2025,22:00,QALSW_ALL, 85.67,N
04/23/2025,22:00,QALSW_CC1, 85.67,N
04/23/2025,22:00,QALSW_CC2, 85.67,N
04/23/2025,22:00,QUEEN_BA_RN, 81.54,N
04/23/2025,22:00,QUEEN_SL_RN, 81.54,N
04/23/2025,22:00,RAB_G1-8, 47.07,N
04/23/2025,22:00,RADN_SLR_ALL, 52.02,N
04/23/2025,22:00,RAMBLER_UNIT, 57.07,N
04/23/2025,22:00,RANCHERO_ALL, 69.92,N
04/23/2025,22:00,RAT_RN_1, 56.81,N
04/23/2025,22:00,RAYBURN_CC1, 47.78,N
04/23/2025,22:00,RAYB_G78910, 47.78,N
04/23/2025,22:00,RBN_BESS1, 47.08,N
04/23/2025,22:00,RDCAN_RDCNY1, 46.3,N
04/23/2025,22:00,REDBARN_RN, 78.47,N
04/23/2025,22:00,REDFISH_ALL, 24.25,N
04/23/2025,22:00,REDGATE_RN, 15.41,N
04/23/2025,22:00,RELOJ_ALL, -14.86,N
04/23/2025,22:00,REROCK_ALL, 83.31,N
04/23/2025,22:00,RHESS2_ESS1, 95.94,N
04/23/2025,22:00,RIGGIN_UNIT1, 82.71,N
04/23/2025,22:00,RIOG_ESR2_RN, 16.39,N
04/23/2025,22:00,RIOG_ESR_RN, 16.39,N
04/23/2025,22:00,RIONOG_CC1, 50.16,N
04/23/2025,22:00,RIONOG_CT1, 50.16,N
04/23/2025,22:00,RIONOG_CT2, 50.16,N
04/23/2025,22:00,RIONOG_CT3, 50.16,N
04/23/2025,22:00,RIONOG_ST1, 50.16,N
04/23/2025,22:00,RIPPEY_ALL, 41.93,N
04/23/2025,22:00,RN_APOGEE, 32.53,N
04/23/2025,22:00,RN_BYU_G8, 46.86,N
04/23/2025,22:00,RN_DEC_AGR_A, 41.62,N
04/23/2025,22:00,RN_DEC_AGR_B, 41.62,N
04/23/2025,22:00,RN_DEC_AGR_C, 41.62,N
04/23/2025,22:00,RN_DEC_AGR_D, 41.62,N
04/23/2025,22:00,RN_ECEC_HOLT, 94.05,N
04/23/2025,22:00,RN_OCI_ALAMO, 51.8,N
04/23/2025,22:00,RN_RTS1, 53.18,N
04/23/2025,22:00,RN_SR_WIND1, 20.96,N
04/23/2025,22:00,RN_TOSBATT, 52.61,N
04/23/2025,22:00,ROSELAND_ALL, 45.74,N
04/23/2025,22:00,ROUTE66_RN, 23.34,N
04/23/2025,22:00,ROW_ALL, 47.18,N
04/23/2025,22:00,RPUBRDS_RN, 46.22,N
04/23/2025,22:00,RRANCHES_ALL, 86.76,N
04/23/2025,22:00,RRC_WIND_ALL, 39.61,N
04/23/2025,22:00,RSK_RN, 61.72,N
04/23/2025,22:00,RTLSNAKE_BT, 87.01,N
04/23/2025,22:00,RUSSEKST_RN, 81.64,N
04/23/2025,22:00,RVRVLYS_ALL, 48.19,N
04/23/2025,22:00,SADLBACK_RN, 85.87,N
04/23/2025,22:00,SADLBCK_AGR1, 85.87,N
04/23/2025,22:00,SALVTION_GEN, 32.16,N
04/23/2025,22:00,SAMSON_ALL, 42.13,N
04/23/2025,22:00,SANDHSYD1_2, 49.19,N
04/23/2025,22:00,SANDHSYD3_4, 49.19,N
04/23/2025,22:00,SANDHSYD6_7, 49.19,N
04/23/2025,22:00,SANDHSYD_5AC, 49.19,N
04/23/2025,22:00,SANDHSYD_CC1, 49.19,N
04/23/2025,22:00,SANDLAKE_RN, 86.24,N
04/23/2025,22:00,SANTACRU_ALL, 35.38,N
04/23/2025,22:00,SAN_SANMIGG1, 50.28,N
04/23/2025,22:00,SBEAN_BESS, 86.95,N
04/23/2025,22:00,SBE_RN_1, 47.34,N
04/23/2025,22:00,SC2SES_UNIT1, 43.35,N
04/23/2025,22:00,SCES_UNIT1, 45.74,N
04/23/2025,22:00,SCLP_PUN1, 47.24,N
04/23/2025,22:00,SCLP_PUN2, 47.24,N
04/23/2025,22:00,SCLP_PUN3, 47.24,N
04/23/2025,22:00,SCLP_PUN4, 47.24,N
04/23/2025,22:00,SCLP_SCLPC_1, 47.24,N
04/23/2025,22:00,SCLP_SCLPC_2, 47.24,N
04/23/2025,22:00,SCLP_SCLPC_3, 47.24,N
04/23/2025,22:00,SCLP_SCLPC_4, 47.24,N
04/23/2025,22:00,SCSES_UNIT2, 43.35,N
04/23/2025,22:00,SENATEWD_1, 40.51,N
04/23/2025,22:00,SE_EDINB_RN, 15.6,N
04/23/2025,22:00,SGM_SIGNALMT, 127.21,N
04/23/2025,22:00,SGSA_DGR, 83.31,N
04/23/2025,22:00,SG_BES_BESS1, 82.71,N
04/23/2025,22:00,SHAFFER_ALL, 34.79,N
04/23/2025,22:00,SHAMROCK_RN, 68.93,N
04/23/2025,22:00,SHANNONW_RN, 38.05,N
04/23/2025,22:00,SHEEPCRK_1, 39.61,N
04/23/2025,22:00,SIG_SLR_RN, 42.42,N
04/23/2025,22:00,SILASRAY_CC1, 68.85,N
04/23/2025,22:00,SIL_SILAS_10, 68.85,N
04/23/2025,22:00,SIL_SILAS_6, 68.85,N
04/23/2025,22:00,SIL_SILAS_9, 68.85,N
04/23/2025,22:00,SIRIUS_UNIT1, 81.14,N
04/23/2025,22:00,SJS_SJS_G1, 46.84,N
04/23/2025,22:00,SJS_SJS_G2, 46.84,N
04/23/2025,22:00,SKY1, 47.95,N
04/23/2025,22:00,SLCN_ESS_ALL, 49.14,N
04/23/2025,22:00,SLTFRK_UN1_2, 24.38,N
04/23/2025,22:00,SL_PUN1, 46.79,N
04/23/2025,22:00,SL_PUN2, 46.79,N
04/23/2025,22:00,SNY_BESS_RN, 70.44,N
04/23/2025,22:00,SOLARA_UNIT1, 58.68,N
04/23/2025,22:00,SPARTA_ALL, 45.51,N
04/23/2025,22:00,SPLAIN1_RN, 21.61,N
04/23/2025,22:00,SPLAIN2_RN, 21.61,N
04/23/2025,22:00,SPNC_SPNCE_4, 41.78,N
04/23/2025,22:00,SPNC_SPNCE_5, 41.78,N
04/23/2025,22:00,SPTX12B_RN, 81.33,N
04/23/2025,22:00,SP_RN, 46.82,N
04/23/2025,22:00,SROSA_ESR_RN, 22.48,N
04/23/2025,22:00,SRWE1_UNIT1, 16.01,N
04/23/2025,22:00,SSPURT_WIND1, 22.32,N
04/23/2025,22:00,STAM_SLR_ALL, 42.13,N
04/23/2025,22:00,STAR_SLR_RN, 16.52,N
04/23/2025,22:00,STEAM_ENG123, 42.48,N
04/23/2025,22:00,STEA_STEAM_1, 42.48,N
04/23/2025,22:00,STEA_STEAM_2, 42.48,N
04/23/2025,22:00,STEA_STEAM_3, 42.48,N
04/23/2025,22:00,STELLA_RN, 16.84,N
04/23/2025,22:00,STP_STP_G1, 47.77,N
04/23/2025,22:00,STP_STP_G2, 47.77,N
04/23/2025,22:00,STRATEGC_RN, 44.32,N
04/23/2025,22:00,STRG_SLR_ALL, 48.02,N
04/23/2025,22:00,STWF_T1, 64.43,N
04/23/2025,22:00,SUNVASLR_ALL, 44.15,N
04/23/2025,22:00,SWEC_G1, 118.09,N
04/23/2025,22:00,SWEETWN2_2_4, 54.49,N
04/23/2025,22:00,SWEETWN3_3, 54.49,N
04/23/2025,22:00,SWEETWND_1, 54.49,N
04/23/2025,22:00,SWFT_SLR_RN, 92.96,N
04/23/2025,22:00,SWOOSE1_U1, 87.59,N
04/23/2025,22:00,SWOOSEII_RN, 87.59,N
04/23/2025,22:00,SWTWN4_WND45, 54.49,N
04/23/2025,22:00,SWT_BESS_RN, 68.57,N
04/23/2025,22:00,S_HILLS_RN, 37.84,N
04/23/2025,22:00,TAHOKA_ALL, 24.15,N
04/23/2025,22:00,TANZ_ESS_RN, 43.42,N
04/23/2025,22:00,TAV_RN, 47.22,N
04/23/2025,22:00,TAYGETE2_ALL, 84.48,N
04/23/2025,22:00,TAYGETE_ALL, 84.48,N
04/23/2025,22:00,TBWF_ES_BES1, 81.29,N
04/23/2025,22:00,TC_GTG2_RN, 46.91,N
04/23/2025,22:00,TC_PUN1, 46.91,N
04/23/2025,22:00,TC_PUN2, 46.91,N
04/23/2025,22:00,TC_TCHP1, 46.91,N
04/23/2025,22:00,TEN_CC1, 44.04,N
04/23/2025,22:00,TEN_CT1_STG, 44.04,N
04/23/2025,22:00,TGCCS_ALL, 43.3,N
04/23/2025,22:00,TGCCS_CC1, 43.3,N
04/23/2025,22:00,TGS_GT01, 47.39,N
04/23/2025,22:00,TGW_T1_T2, 16.84,N
04/23/2025,22:00,THW_1_CCU, 46.75,N
04/23/2025,22:00,THW_2_CCU, 46.75,N
04/23/2025,22:00,THW_CC1, 46.75,N
04/23/2025,22:00,THW_CC2, 46.75,N
04/23/2025,22:00,THW_THWGT5X, 46.71,N
04/23/2025,22:00,THW_THWGT_1, 47.02,N
04/23/2025,22:00,TIMPP_RN1, 49.87,N
04/23/2025,22:00,TIMPP_RN2, 49.87,N
04/23/2025,22:00,TI_SOLAR_ALL, 86.77,N
04/23/2025,22:00,TKWSW_CHAMP, 48.38,N
04/23/2025,22:00,TKWSW_ROSCOE, 48.38,N
04/23/2025,22:00,TNP_TNP_O_1, 46.43,N
04/23/2025,22:00,TNP_TNP_O_2, 46.43,N
04/23/2025,22:00,TNSKA_CC1, 42.12,N
04/23/2025,22:00,TNSKA_CCU, 42.12,N
04/23/2025,22:00,TNS_SLR_ALL, 45.74,N
04/23/2025,22:00,TOPAZ_ALL, 46.98,N
04/23/2025,22:00,TORR_ALL, -18.41,N
04/23/2025,22:00,TORT_ESS_RN, 47.07,N
04/23/2025,22:00,TOYAH_RN, 83.31,N
04/23/2025,22:00,TRBT_SLR_RN, 78.94,N
04/23/2025,22:00,TREB_SOLAR1, 46.74,N
04/23/2025,22:00,TRENT_TRENT, 64.43,N
04/23/2025,22:00,TRINITY_ALL, 39.13,N
04/23/2025,22:00,TRIPBUT1_RN, 82.86,N
04/23/2025,22:00,TRSES_UNIT6, 43.65,N
04/23/2025,22:00,TRUENO_ALL, 20.94,N
04/23/2025,22:00,TRUSGILL_RN, 29.25,N
04/23/2025,22:00,TTRSW_RN, 42.13,N
04/23/2025,22:00,TTWEC_G1, 59.76,N
04/23/2025,22:00,TUL_SLR_ALL, 50.27,N
04/23/2025,22:00,TURQ_BESS1, 42.4,N
04/23/2025,22:00,TV_RN, 47.03,N
04/23/2025,22:00,TXCTY_CC1, 46.98,N
04/23/2025,22:00,TXCTY_CTA, 46.98,N
04/23/2025,22:00,TXCTY_CTB, 46.98,N
04/23/2025,22:00,TXCTY_CTC, 46.98,N
04/23/2025,22:00,TXCTY_ST, 46.98,N
04/23/2025,22:00,TYLRWIND_RN, 40.49,N
04/23/2025,22:00,TYNAN_RN, 81.15,N
